Chromosome	Start	Stop	Target	Strand	Sattelite	Locus
chr1	130093969	130094424	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130095745	130096200	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130097521	130097976	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130099298	130099753	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130101542	130101997	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130103318	130103773	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130105094	130105549	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130106870	130107325	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130108646	130109101	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130110422	130110877	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130112198	130112653	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130113974	130114429	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130115750	130116205	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130117526	130117981	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130119302	130119757	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130121078	130121533	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130122841	130123296	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130124806	130125237	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130125059	130125514	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130126367	130126822	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130128143	130128598	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130129919	130130374	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130132138	130132593	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130133446	130133901	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130135221	130135676	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130136997	130137452	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130138305	130138760	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130140549	130141004	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130142302	130142757	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130144078	130144533	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130145854	130146309	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130147630	130148085	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130149406	130149861	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130151182	130151637	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130153400	130153855	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130155644	130156099	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130157419	130157874	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130159614	130160069	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130160922	130161377	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130162230	130162685	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130164006	130164461	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130165782	130166237	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130167090	130167545	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130168398	130168853	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130169706	130170161	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130171014	130171469	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130171727	130172183	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130173504	130173959	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130175280	130175735	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130177056	130177511	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130178832	130179287	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130180608	130181063	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130182384	130182839	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130184160	130184615	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130185936	130186391	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130187712	130188167	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130189488	130189943	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130190796	130191251	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130192104	130192559	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130194322	130194777	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130196098	130196553	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130197874	130198329	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130199797	130200252	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130201836	130202291	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130204522	130204977	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130206445	130206900	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130208221	130208676	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130210439	130210894	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130211747	130212202	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130213054	130213509	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130214977	130215432	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130216753	130217208	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130218676	130219131	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130219984	130220439	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130221760	130222215	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130222927	130223252	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130223536	130223991	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130225459	130225914	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130226767	130227222	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130229158	130229613	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130230443	130230898	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130232219	130232674	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130234142	130234597	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130236360	130236815	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130237558	130237999	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130238829	130239284	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130241038	130241490	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130242814	130243269	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130245058	130245513	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130246834	130247289	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130248610	130249065	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130250386	130250841	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130252162	130252617	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130253938	130254393	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130256182	130256637	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130257958	130258413	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130259734	130260189	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130261510	130261965	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130263286	130263741	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130264594	130265049	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130266370	130266825	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130268146	130268601	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130269922	130270377	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130271698	130272153	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130273474	130273929	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130275250	130275705	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130277026	130277481	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130278802	130279257	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130280578	130281033	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130282354	130282809	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130284130	130284585	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130285906	130286361	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130287682	130288137	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130289673	130290104	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130289926	130290381	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130291234	130291689	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130293010	130293465	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130294786	130295241	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130296309	130296740	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130296562	130297017	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130297870	130298325	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130299178	130299633	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130300954	130301409	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130302730	130303185	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130304532	130304987	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130306776	130307231	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130308994	130309449	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130310302	130310757	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130312546	130313001	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130313600	130314031	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130313853	130314308	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130315161	130315616	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130316469	130316924	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130318245	130318700	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130320021	130320476	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130321823	130322278	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130324041	130324496	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130325349	130325804	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130327593	130328048	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130329368	130329823	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130331586	130332041	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130332894	130333349	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130335138	130335593	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130337865	130338320	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130340109	130340564	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130341884	130342339	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130344128	130344583	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130345903	130346358	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130347678	130348133	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130349922	130350377	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130351697	130352152	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130353940	130354395	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130355693	130356148	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130357937	130358392	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130360181	130360636	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130362425	130362880	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130364669	130365124	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130367589	130368044	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130369365	130369820	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130372004	130372459	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130373582	130374037	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130375160	130375615	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130376467	130376922	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130377775	130378230	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130379551	130380003	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130381327	130381779	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130383103	130383555	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130384879	130385334	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130387518	130387973	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130389096	130389551	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130390674	130391129	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130391981	130392436	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130393289	130393744	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130395065	130395517	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130396841	130397293	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130398617	130399069	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130400393	130400848	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130402169	130402624	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130404407	130404862	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130406650	130407105	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130408416	130408871	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130411055	130411509	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130412632	130413087	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130413939	130414394	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130415247	130415702	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130417023	130417475	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130418799	130419254	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130420575	130421030	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130422361	130422816	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130424599	130425054	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130426842	130427297	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130429082	130429537	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130430857	130431312	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130433117	130433572	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130435355	130435810	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130437589	130438044	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130439342	130439797	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130441635	130442092	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130444105	130444560	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130445881	130446336	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130448720	130449175	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130451555	130452010	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130454380	130454835	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130456152	130456607	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130457924	130458379	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130459670	130460125	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130461446	130461901	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130463222	130463677	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130464998	130465453	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130466774	130467229	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130468550	130469005	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130470326	130470781	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130473633	130474088	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130475410	130475865	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130477186	130477640	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130478962	130479417	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130481800	130482255	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130483576	130484031	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130485820	130486275	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130487206	130487661	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130488982	130489437	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130492770	130493225	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130495008	130495463	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130497242	130497697	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130498995	130499450	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130501288	130501745	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130503758	130504213	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130506597	130507052	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130511554	130512009	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130515448	130515903	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130518273	130518728	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130520045	130520500	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130521817	130522272	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130523563	130524018	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130525339	130525794	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130527115	130527570	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130528891	130529346	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130532198	130532653	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130533975	130534430	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130535751	130536205	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130537527	130537982	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130540366	130540821	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130542142	130542597	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130544386	130544841	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130545772	130546227	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130547548	130548003	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130550853	130551308	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130551290	130551714	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130552629	130553084	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130554869	130555322	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130556399	130556854	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130558185	130558640	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130558622	130559046	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130560896	130561351	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130563137	130563592	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130565380	130565835	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130567620	130568075	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130569406	130569861	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130571617	130572072	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130573119	130573574	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130574894	130575349	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130576660	130577115	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130578436	130578891	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130580680	130581135	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130582433	130582888	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130584693	130585148	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130586469	130586924	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130589191	130589646	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130590967	130591422	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130593227	130593682	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130595003	130595458	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130597247	130597702	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
chr1	130598999	130599454	ATrav-08-04-013-HS	0	-	hsat2_1_6(A2,A1,B)	q12
